silhouette
375 : 0.7037219405174255, 0.6572776436805725, 0.0011286656372249126
291 : 0.7167989015579224, 0.6380245089530945, 0.020907722413539886
lipsUpperInner
78 : 0.41539451479911804, 0.6624898314476013, 0.0009847048204392195
191 : 0.4339876174926758, 0.6553014516830444, -0.016242653131484985
80 : 0.45650994777679443, 0.6533801555633545, -0.03860868513584137
81 : 0.4833323359489441, 0.6514473557472229, -0.05767059698700905
82 : 0.5152061581611633, 0.6500564813613892, -0.07185272127389908
13 : 0.553566575050354, 0.6481522917747498, -0.07586006820201874
312 : 0.5914052128791809, 0.6439059376716614, -0.06991811096668243
311 : 0.622877299785614, 0.6399639248847961, -0.053157299757003784
310 : 0.6502920389175415, 0.6368400454521179, -0.032779842615127563
415 : 0.6743019223213196, 0.6350482106208801, -0.00856565497815609
308 : 0.6947116851806641, 0.6393502354621887, 0.010335777886211872
lipsLowerInner
78 : 0.41539451479911804, 0.6624898314476013, 0.0009847048204392195
95 : 0.43749526143074036, 0.6721713542938232, -0.0104104308411479
88 : 0.4558287262916565, 0.676186203956604, -0.029287511482834816
178 : 0.4846978783607483, 0.6793574690818787, -0.046201255172491074
87 : 0.5194000005722046, 0.6812817454338074, -0.05937489867210388
14 : 0.5601860284805298, 0.6803181171417236, -0.06327333301305771
317 : 0.5999230146408081, 0.6755520105361938, -0.05636827275156975
402 : 0.6333459615707397, 0.668144941329956, -0.04097762331366539
318 : 0.6602315902709961, 0.6598610281944275, -0.022272106260061264
324 : 0.6763918399810791, 0.6528366804122925, -0.0017267446964979172
308 : 0.6947116851806641, 0.6393502354621887, 0.010335777886211872
rightEyeUpper0
246 : 0.2635824382305145, 0.3797915577888489, 0.037866633385419846
161 : 0.2745533585548401, 0.3734636902809143, 0.026891086250543594
160 : 0.2931860089302063, 0.36506256461143494, 0.01700260303914547
159 : 0.3231441378593445, 0.35974550247192383, 0.00974908284842968
158 : 0.3527151942253113, 0.36095279455184937, 0.009401453658938408
157 : 0.3821234703063965, 0.36802008748054504, 0.015521601773798466
173 : 0.40355634689331055, 0.37897419929504395, 0.023218847811222076
rightEyeLower0
33 : 0.2551406919956207, 0.38542819023132324, 0.05212794244289398
7 : 0.26784324645996094, 0.3924557566642761, 0.04061393812298775
163 : 0.28209632635116577, 0.3970053493976593, 0.031314052641391754
144 : 0.3026719093322754, 0.40083593130111694, 0.021065715700387955
145 : 0.33277541399002075, 0.40222448110580444, 0.013748825527727604
153 : 0.3617899417877197, 0.39969730377197266, 0.013771024532616138
154 : 0.3883250653743744, 0.3942069411277771, 0.01952320523560047
155 : 0.4050896167755127, 0.39029955863952637, 0.027175499126315117
133 : 0.41326969861984253, 0.38648277521133423, 0.027803409844636917
rightEyeUpper1
247 : 0.24416473507881165, 0.37070775032043457, 0.0391756147146225
30 : 0.25981804728507996, 0.35779380798339844, 0.020745428279042244
29 : 0.282728910446167, 0.34599506855010986, 0.00790503341704607
27 : 0.3175097107887268, 0.3402526378631592, -0.0017775328597053885
28 : 0.35471194982528687, 0.3417011797428131, 0.0006173484143801033
56 : 0.3874219059944153, 0.35099491477012634, 0.010647249408066273
190 : 0.4177655279636383, 0.36986243724823, 0.01837434247136116
rightEyeLower1
130 : 0.24438944458961487, 0.3879474699497223, 0.058542121201753616
25 : 0.25671660900115967, 0.40321528911590576, 0.04503711685538292
110 : 0.2738247513771057, 0.41293126344680786, 0.031644999980926514
24 : 0.30264413356781006, 0.4172672927379608, 0.01736319251358509
23 : 0.33536073565483093, 0.41741856932640076, 0.009435088373720646
22 : 0.3693220615386963, 0.413896381855011, 0.008245722390711308
26 : 0.39718249440193176, 0.40552571415901184, 0.01378113217651844
112 : 0.41457974910736084, 0.3969287872314453, 0.018797902390360832
243 : 0.42579197883605957, 0.3871382772922516, 0.02306857891380787
rightEyeUpper2
113 : 0.22510236501693726, 0.3701575696468353, 0.04899825528264046
225 : 0.23661035299301147, 0.345750093460083, 0.023359568789601326
224 : 0.2634430527687073, 0.33080387115478516, 0.0039012455381453037
223 : 0.30350011587142944, 0.32355642318725586, -0.007578615564852953
222 : 0.3522418141365051, 0.32491064071655273, -0.008708230219781399
221 : 0.4087173640727997, 0.3397100567817688, -0.0030407432932406664
189 : 0.437744677066803, 0.3638164699077606, 0.006531757302582264
rightEyeLower2
226 : 0.22325804829597473, 0.39811694622039795, 0.0718470960855484
31 : 0.23267260193824768, 0.4239456057548523, 0.06104157492518425
228 : 0.2523306608200073, 0.43367600440979004, 0.04323473945260048
229 : 0.288570374250412, 0.4398164749145508, 0.024360695853829384
230 : 0.3335312604904175, 0.43795984983444214, 0.011875535361468792
231 : 0.37565499544143677, 0.4302258789539337, 0.006829899735748768
232 : 0.4078691601753235, 0.4192301630973816, 0.007605697028338909
233 : 0.42931514978408813, 0.408519446849823, 0.00617575366050005
244 : 0.4453306496143341, 0.3920191526412964, 0.003467033850029111
ightEyeLower3
143 : 0.16685301065444946, 0.41674941778182983, 0.127097949385643
111 : 0.19934672117233276, 0.4459279775619507, 0.07727384567260742
117 : 0.22424322366714478, 0.46203064918518066, 0.045932598412036896
118 : 0.26886484026908875, 0.46857354044914246, 0.016553355380892754
119 : 0.3332003653049469, 0.4618746042251587, 0.0038877862971276045
120 : 0.380143940448761, 0.44914305210113525, -0.0013593034818768501
121 : 0.4146069586277008, 0.43454408645629883, -0.00904768519103527
128 : 0.4390295147895813, 0.4180101752281189, -0.012211985886096954
245 : 0.4563141465187073, 0.39509090781211853, -0.019472047686576843
rightEyebrowUpper
156 : 0.1740642488002777, 0.36608201265335083, 0.09804802387952805
70 : 0.18387070298194885, 0.3229398727416992, 0.06072632595896721
63 : 0.21397718787193298, 0.2914187014102936, 0.020171217620372772
105 : 0.26654481887817383, 0.27405333518981934, -0.013667488470673561
66 : 0.33722060918807983, 0.2726548910140991, -0.04413047805428505
107 : 0.4178825318813324, 0.2773490250110626, -0.057478390634059906
55 : 0.43209394812583923, 0.3130556046962738, -0.04591037705540657
193 : 0.4656082093715668, 0.3592008054256439, -0.035494592040777206
rightEyebrowLower
35 : 0.1943918764591217, 0.40862077474594116, 0.0950867235660553
124 : 0.19820860028266907, 0.36848390102386475, 0.0642116367816925
46 : 0.20483794808387756, 0.33175769448280334, 0.03199034184217453
53 : 0.23496094346046448, 0.3072206974029541, 0.004543892107903957
52 : 0.2810378968715668, 0.29400524497032166, -0.019305821508169174
65 : 0.34539854526519775, 0.29406237602233887, -0.037334952503442764
leftEyeUpper0
466 : 0.7451159954071045, 0.3663256764411926, 0.05776890367269516
388 : 0.7336826324462891, 0.36108434200286865, 0.045731399208307266
387 : 0.7145954370498657, 0.3545634150505066, 0.03424407169222832
386 : 0.685474157333374, 0.3513893485069275, 0.024935711175203323
385 : 0.657116174697876, 0.35392409563064575, 0.022112414240837097
384 : 0.6292688250541687, 0.36202454566955566, 0.02645379863679409
398 : 0.6100165843963623, 0.3739345073699951, 0.03295719623565674
leftEyeLower0
263 : 0.7539535760879517, 0.37089234590530396, 0.07275218516588211
249 : 0.7432106733322144, 0.3774779736995697, 0.06017439439892769
390 : 0.7307338118553162, 0.38222116231918335, 0.05020048841834068
373 : 0.7122526168823242, 0.3872082829475403, 0.03840265050530434
374 : 0.683739960193634, 0.3909180462360382, 0.028842583298683167
380 : 0.6551567316055298, 0.3907907009124756, 0.026561390608549118
381 : 0.6281410455703735, 0.3872693181037903, 0.030347231775522232
382 : 0.6106756925582886, 0.3848116993904114, 0.03700441122055054
362 : 0.6017786860466003, 0.38204723596572876, 0.03737223148345947
leftEyeUpper1
467 : 0.7615413069725037, 0.35634809732437134, 0.06033801659941673
260 : 0.7447032928466797, 0.3454825282096863, 0.04050698131322861
259 : 0.7215670347213745, 0.3361070156097412, 0.026506470516324043
257 : 0.6878097057342529, 0.33242255449295044, 0.013978670351207256
258 : 0.6523749828338623, 0.33521920442581177, 0.01280495710670948
286 : 0.6222646236419678, 0.3454270362854004, 0.02101639285683632
414 : 0.5950194001197815, 0.3657602071762085, 0.02745586819946766
leftEyeLower1
359 : 0.7646660804748535, 0.3721214532852173, 0.08027917146682739
255 : 0.7562060356140137, 0.3862261176109314, 0.06596031039953232
339 : 0.742455005645752, 0.39579376578330994, 0.05104837194085121
254 : 0.7167918086051941, 0.4015118181705475, 0.03472158685326576
253 : 0.6853988170623779, 0.40486401319503784, 0.024165840819478035
252 : 0.6515524387359619, 0.40450283885002136, 0.02051076851785183
256 : 0.6222195625305176, 0.3984604477882385, 0.023401349782943726
341 : 0.6031332612037659, 0.39175164699554443, 0.02780751883983612
463 : 0.5902541875839233, 0.3832603096961975, 0.031259842216968536
leftEyeUpper2
342 : 0.7796732783317566, 0.35353249311447144, 0.07228130102157593
445 : 0.7644711136817932, 0.3324156403541565, 0.044768888503313065
444 : 0.7365524768829346, 0.32011184096336365, 0.022525232285261154
443 : 0.6977406144142151, 0.3159957230091095, 0.006805771961808205
442 : 0.6517735719680786, 0.31962302327156067, 0.002613259246572852
441 : 0.5998576283454895, 0.3361092209815979, 0.005580269265919924
413 : 0.57559734582901, 0.3609427213668823, 0.013246167451143265
leftEyeLower2
446 : 0.7872895002365112, 0.37818196415901184, 0.09524614363908768
261 : 0.7843701243400574, 0.4015018939971924, 0.08334853500127792
448 : 0.7681680917739868, 0.4120819568634033, 0.06416865438222885
449 : 0.7360624074935913, 0.41999495029449463, 0.04189884662628174
450 : 0.6931077241897583, 0.42279502749443054, 0.026112688705325127
451 : 0.6502845287322998, 0.41942015290260315, 0.01820063777267933
452 : 0.6162084937095642, 0.4118337631225586, 0.016403935849666595
453 : 0.5928604006767273, 0.40322303771972656, 0.01323331892490387
464 : 0.5737590789794922, 0.3886897563934326, 0.009367415681481361
leftEyeLower3
372 : 0.8454532027244568, 0.38886383175849915, 0.15655750036239624
340 : 0.8208515048027039, 0.4182017147541046, 0.10294467955827713
346 : 0.8015888929367065, 0.43489977717399597, 0.06968757510185242
347 : 0.7621103525161743, 0.4444047808647156, 0.03560013696551323
348 : 0.699791431427002, 0.44424110651016235, 0.01777307316660881
349 : 0.6512352824211121, 0.4369742274284363, 0.009193629026412964
350 : 0.6141936182975769, 0.42631062865257263, -0.0006895854021422565
357 : 0.5865969657897949, 0.41258108615875244, -0.005927439779043198
465 : 0.5651823282241821, 0.39188751578330994, -0.015262079425156116
leftEyebrowUpper
383 : 0.8288923501968384, 0.3428792357444763, 0.12641188502311707
300 : 0.8093852996826172, 0.30556708574295044, 0.08659756928682327
293 : 0.7744730710983276, 0.28027936816215515, 0.04122539237141609
334 : 0.723075270652771, 0.26659446954727173, 0.002328710863366723
296 : 0.6570782661437988, 0.26817625761032104, -0.03304004669189453
336 : 0.5809057950973511, 0.27579620480537415, -0.05260886251926422
285 : 0.5729782581329346, 0.3116040825843811, -0.04199269041419029
417 : 0.5488081574440002, 0.35738974809646606, -0.03207356110215187
leftEyebrowLower
265 : 0.8175821304321289, 0.38386788964271545, 0.12107210606336594
353 : 0.8059167861938477, 0.3481374979019165, 0.09046836942434311
276 : 0.7910019159317017, 0.3170435130596161, 0.055879153311252594
283 : 0.7580495476722717, 0.2970244884490967, 0.022793639451265335
282 : 0.7128373384475708, 0.2878512740135193, -0.0052524288184940815
295 : 0.6526798605918884, 0.29012519121170044, -0.0279622171074152
midwayBetweenEyes
168 : 0.5069446563720703, 0.35281404852867126, -0.056528523564338684
noseTip
1 : 0.5316353440284729, 0.5339593887329102, -0.1879618614912033
noseBottom
2 : 0.5367270112037659, 0.5631642937660217, -0.10429723560810089
noseRightCorner
98 : 0.437817245721817, 0.5617428421974182, -0.06306464225053787
noseLeftCorner
327 : 0.6289142370223999, 0.5485586524009705, -0.056310560554265976
rightCheek
205 : 0.3061968684196472, 0.5579484701156616, -0.01977928727865219
leftCheek
425 : 0.7528035044670105, 0.533161997795105, -0.007276033516973257
Total landmarks: 228
